DT_GERACAO,HH_GERACAO,AA_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,CD_RACA_COR,DS_RACA_COR,CD_IDENTIDADE_GENERO,DS_IDENTIDADE_GENERO,CD_QUILOMBOLA,DS_QUILOMBOLA,CD_INTERPRETE_LIBRAS,DS_INTERPRETE_LIBRAS,QT_ELEITORES,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_NOME_SOCIAL
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,2124,21 a 24 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,4,2,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,2529,25 a 29 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,2,0,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,3539,35 a 39 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,6,6,0,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,128,93,3,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,4044,40 a 44 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,187,154,3,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,4549,45 a 49 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,13,9,0,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,5054,50 a 54 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,52,47,0,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,6064,60 a 64 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,14,10,2,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,7074,70 a 74 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,11,9,1,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,7579,75 a 79 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,11,5,0,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,7579,75 a 79 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,6,2,0
25/08/2025,19:25:01,2022,SP,71978,TREMEMBÉ,314,4,FEMININO,1,SOLTEIRO,8084,80 a 84 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,1,0,0
25/08/2025,19:25:01,2022,SP,68616,PINDAMONHANGABA,90,4,FEMININO,1,SOLTEIRO,2000,20 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,293,259,4,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,1800,18 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,5,0,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,1900,19 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,0,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,2000,20 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,2000,20 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,3539,35 a 39 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,14,14,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,9,9,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,115,112,2,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,6064,60 a 64 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,4,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,6064,60 a 64 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,6569,65 a 69 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,24,24,2,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,4549,45 a 49 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,12,12,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,5559,55 a 59 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,32,31,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,6064,60 a 64 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,13,13,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,6569,65 a 69 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,8,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,6569,65 a 69 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,24,23,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,7074,70 a 74 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,61,61,4,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,7579,75 a 79 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,5054,50 a 54 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,5559,55 a 59 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,4,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,6064,60 a 64 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,5,5,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,6569,65 a 69 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,7074,70 a 74 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,7074,70 a 74 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,7074,70 a 74 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,7074,70 a 74 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,4,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,8084,80 a 84 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,8589,85 a 89 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,9599,95 a 99 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,3034,30 a 34 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,4549,45 a 49 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5559,55 a 59 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,3034,30 a 34 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,5,5,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,1,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,4549,45 a 49 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,4549,45 a 49 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,7,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,1600,16 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,10,0,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,1800,18 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,2000,20 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,0,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,2124,21 a 24 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,11,10,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,10,9,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,2529,25 a 29 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,11,10,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,3034,30 a 34 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,3539,35 a 39 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,9,5,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,33,32,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,38,37,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,58,58,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,4549,45 a 49 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,19,19,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,5054,50 a 54 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,6,6,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,6064,60 a 64 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,3,2,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,7074,70 a 74 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,7579,75 a 79 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,1,SOLTEIRO,8589,85 a 89 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,2529,25 a 29 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,19,19,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,3034,30 a 34 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,12,12,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,4549,45 a 49 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,9,9,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,5054,50 a 54 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,99,98,3,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,5559,55 a 59 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,9,9,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,6064,60 a 64 anos,1,ANALFABETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,4,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,6064,60 a 64 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,16,16,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,6064,60 a 64 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,110,108,2,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,6064,60 a 64 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,31,31,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,6569,65 a 69 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,11,11,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,7579,75 a 79 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,8,1,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,7579,75 a 79 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,8,8,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,8084,80 a 84 anos,5,ENSINO MÉDIO INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,8084,80 a 84 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,3,3,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,3,CASADO,8589,85 a 89 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,7074,70 a 74 anos,7,SUPERIOR INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,5,VIÚVO,7579,75 a 79 anos,2,LÊ E ESCREVE,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,3539,35 a 39 anos,4,ENSINO FUNDAMENTAL COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,5054,50 a 54 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,4,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,6064,60 a 64 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,4,4,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,7,SEPARADO JUDICIALMENTE,7074,70 a 74 anos,6,ENSINO MÉDIO COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,2529,25 a 29 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,3539,35 a 39 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,1,1,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,4044,40 a 44 anos,3,ENSINO FUNDAMENTAL INCOMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,2,0,0
25/08/2025,19:25:01,2022,SP,68713,PIQUETE,68,2,MASCULINO,9,DIVORCIADO,5054,50 a 54 anos,8,SUPERIOR COMPLETO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,-1,NÃO INFORMADO,2,1,0,0
