DT_GERACAO,HH_GERACAO,ANO_ELEICAO,SG_UF,CD_MUNICIPIO,NM_MUNICIPIO,CD_MUN_SIT_BIOMETRICA,DS_MUN_SIT_BIOMETRICA,NR_ZONA,CD_GENERO,DS_GENERO,CD_ESTADO_CIVIL,DS_ESTADO_CIVIL,CD_FAIXA_ETARIA,DS_FAIXA_ETARIA,CD_GRAU_ESCOLARIDADE,DS_GRAU_ESCOLARIDADE,QT_ELEITORES_PERFIL,QT_ELEITORES_BIOMETRIA,QT_ELEITORES_DEFICIENCIA,QT_ELEITORES_INC_NM_SOCIAL
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,3539.0,35 a 39 anos                  ,8.0,SUPERIOR COMPLETO,66.0,41.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,4044.0,40 a 44 anos                  ,6.0,ENSINO MÉDIO COMPLETO,139.0,46.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,28.0,5.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,6064.0,60 a 64 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,15.0,9.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,7074.0,70 a 74 anos                  ,1.0,ANALFABETO,11.0,0.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,7074.0,70 a 74 anos                  ,8.0,SUPERIOR COMPLETO,9.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,7579.0,75 a 79 anos                  ,1.0,ANALFABETO,3.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,7579.0,75 a 79 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,15.0,1.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,1.0,SOLTEIRO,8589.0,85 a 89 anos                  ,2.0,LÊ E ESCREVE,3.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,1900.0,19 anos                       ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,2529.0,25 a 29 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,13.0,7.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,2529.0,25 a 29 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,28.0,11.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,3034.0,30 a 34 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,39.0,12.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,3539.0,35 a 39 anos                  ,8.0,SUPERIOR COMPLETO,132.0,96.0,3.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,4549.0,45 a 49 anos                  ,6.0,ENSINO MÉDIO COMPLETO,154.0,72.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,5054.0,50 a 54 anos                  ,1.0,ANALFABETO,10.0,5.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,5054.0,50 a 54 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,56.0,12.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,5054.0,50 a 54 anos                  ,7.0,SUPERIOR INCOMPLETO,26.0,12.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,5054.0,50 a 54 anos                  ,8.0,SUPERIOR COMPLETO,136.0,77.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,5559.0,55 a 59 anos                  ,2.0,LÊ E ESCREVE,31.0,10.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,5559.0,55 a 59 anos                  ,8.0,SUPERIOR COMPLETO,89.0,45.0,5.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,6064.0,60 a 64 anos                  ,2.0,LÊ E ESCREVE,32.0,9.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,6569.0,65 a 69 anos                  ,6.0,ENSINO MÉDIO COMPLETO,58.0,19.0,3.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,7074.0,70 a 74 anos                  ,8.0,SUPERIOR COMPLETO,30.0,10.0,3.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,7579.0,75 a 79 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,25.0,1.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,8589.0,85 a 89 anos                  ,1.0,ANALFABETO,19.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,4549.0,45 a 49 anos                  ,2.0,LÊ E ESCREVE,48.0,10.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,6064.0,60 a 64 anos                  ,6.0,ENSINO MÉDIO COMPLETO,690.0,290.0,3.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,6064.0,60 a 64 anos                  ,7.0,SUPERIOR INCOMPLETO,95.0,37.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,6569.0,65 a 69 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,89.0,26.0,6.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,7074.0,70 a 74 anos                  ,6.0,ENSINO MÉDIO COMPLETO,136.0,49.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,7579.0,75 a 79 anos                  ,1.0,ANALFABETO,80.0,4.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,7579.0,75 a 79 anos                  ,8.0,SUPERIOR COMPLETO,31.0,5.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,8084.0,80 a 84 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,236.0,5.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,8084.0,80 a 84 anos                  ,6.0,ENSINO MÉDIO COMPLETO,18.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,8589.0,85 a 89 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,106.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,8589.0,85 a 89 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,20.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,8589.0,85 a 89 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,3.0,CASADO,9599.0,95 a 99 anos                  ,2.0,LÊ E ESCREVE,11.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,5.0,VIÚVO,5054.0,50 a 54 anos                  ,2.0,LÊ E ESCREVE,3.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,5.0,VIÚVO,5054.0,50 a 54 anos                  ,7.0,SUPERIOR INCOMPLETO,4.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,5.0,VIÚVO,6064.0,60 a 64 anos                  ,2.0,LÊ E ESCREVE,35.0,19.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,5.0,VIÚVO,6569.0,65 a 69 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,17.0,11.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,5.0,VIÚVO,7579.0,75 a 79 anos                  ,1.0,ANALFABETO,33.0,6.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,5.0,VIÚVO,8084.0,80 a 84 anos                  ,6.0,ENSINO MÉDIO COMPLETO,5.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,5.0,VIÚVO,9094.0,90 a 94 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,5.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,3539.0,35 a 39 anos                  ,1.0,ANALFABETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,3539.0,35 a 39 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,7.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,3539.0,35 a 39 anos                  ,8.0,SUPERIOR COMPLETO,12.0,5.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,5054.0,50 a 54 anos                  ,2.0,LÊ E ESCREVE,5.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,5054.0,50 a 54 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,19.0,4.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,7074.0,70 a 74 anos                  ,2.0,LÊ E ESCREVE,17.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,7074.0,70 a 74 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,9.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,7579.0,75 a 79 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,31.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,9.0,DIVORCIADO,2529.0,25 a 29 anos                  ,7.0,SUPERIOR INCOMPLETO,6.0,5.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,2.0,LÊ E ESCREVE,2.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,6.0,ENSINO MÉDIO COMPLETO,226.0,154.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,9.0,DIVORCIADO,5559.0,55 a 59 anos                  ,2.0,LÊ E ESCREVE,16.0,10.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,9.0,DIVORCIADO,5559.0,55 a 59 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,177.0,91.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,9.0,DIVORCIADO,7074.0,70 a 74 anos                  ,1.0,ANALFABETO,7.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,9.0,DIVORCIADO,7579.0,75 a 79 anos                  ,6.0,ENSINO MÉDIO COMPLETO,8.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,70998,SÃO JOSÉ DOS CAMPOS,0,Sem biometria,412,4,FEMININO,9.0,DIVORCIADO,9094.0,90 a 94 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,3.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,8589.0,85 a 89 anos                  ,2.0,LÊ E ESCREVE,11.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,9599.0,95 a 99 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,3.0,CASADO,9599.0,95 a 99 anos                  ,8.0,SUPERIOR COMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,4044.0,40 a 44 anos                  ,1.0,ANALFABETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,5559.0,55 a 59 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,5559.0,55 a 59 anos                  ,8.0,SUPERIOR COMPLETO,4.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,6064.0,60 a 64 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,29.0,19.0,2.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,7074.0,70 a 74 anos                  ,7.0,SUPERIOR INCOMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,7579.0,75 a 79 anos                  ,8.0,SUPERIOR COMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,8084.0,80 a 84 anos                  ,1.0,ANALFABETO,11.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,8589.0,85 a 89 anos                  ,2.0,LÊ E ESCREVE,2.0,1.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,8589.0,85 a 89 anos                  ,7.0,SUPERIOR INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,9599.0,95 a 99 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,11.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,5.0,VIÚVO,9599.0,95 a 99 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,2529.0,25 a 29 anos                  ,8.0,SUPERIOR COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,3034.0,30 a 34 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,3539.0,35 a 39 anos                  ,6.0,ENSINO MÉDIO COMPLETO,7.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,4549.0,45 a 49 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,4549.0,45 a 49 anos                  ,6.0,ENSINO MÉDIO COMPLETO,12.0,7.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,5054.0,50 a 54 anos                  ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,6064.0,60 a 64 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,7.0,SEPARADO JUDICIALMENTE,6569.0,65 a 69 anos                  ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,9.0,DIVORCIADO,2124.0,21 a 24 anos                  ,6.0,ENSINO MÉDIO COMPLETO,4.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,9.0,DIVORCIADO,2529.0,25 a 29 anos                  ,6.0,ENSINO MÉDIO COMPLETO,2.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,9.0,DIVORCIADO,3539.0,35 a 39 anos                  ,7.0,SUPERIOR INCOMPLETO,6.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,9.0,DIVORCIADO,4549.0,45 a 49 anos                  ,7.0,SUPERIOR INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,9.0,DIVORCIADO,5054.0,50 a 54 anos                  ,8.0,SUPERIOR COMPLETO,22.0,16.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,9.0,DIVORCIADO,5559.0,55 a 59 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,7.0,3.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,71978,TREMEMBÉ,0,Sem biometria,314,4,FEMININO,9.0,DIVORCIADO,9094.0,90 a 94 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,64696,GUARATINGUETÁ,0,Sem biometria,48,0,NÃO INFORMADO,0.0,NÃO INFORMADO,9094.0,90 a 94 anos                  ,2.0,LÊ E ESCREVE,9.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,0,NÃO INFORMADO,0.0,NÃO INFORMADO,7579.0,75 a 79 anos                  ,1.0,ANALFABETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,0,NÃO INFORMADO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,0,NÃO INFORMADO,3.0,CASADO,7579.0,75 a 79 anos                  ,2.0,LÊ E ESCREVE,1.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,0.0,NÃO INFORMADO,6569.0,65 a 69 anos                  ,2.0,LÊ E ESCREVE,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,0.0,NÃO INFORMADO,7074.0,70 a 74 anos                  ,2.0,LÊ E ESCREVE,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,0.0,NÃO INFORMADO,8589.0,85 a 89 anos                  ,1.0,ANALFABETO,2.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,1900.0,19 anos                       ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,2000.0,20 anos                       ,2.0,LÊ E ESCREVE,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,2000.0,20 anos                       ,8.0,SUPERIOR COMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,2124.0,21 a 24 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,105.0,42.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,3034.0,30 a 34 anos                  ,6.0,ENSINO MÉDIO COMPLETO,725.0,247.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,3034.0,30 a 34 anos                  ,7.0,SUPERIOR INCOMPLETO,101.0,53.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,4044.0,40 a 44 anos                  ,8.0,SUPERIOR COMPLETO,120.0,69.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,5054.0,50 a 54 anos                  ,1.0,ANALFABETO,96.0,24.0,3.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,6064.0,60 a 64 anos                  ,8.0,SUPERIOR COMPLETO,55.0,27.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,6569.0,65 a 69 anos                  ,2.0,LÊ E ESCREVE,60.0,13.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,6569.0,65 a 69 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,87.0,35.0,3.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,6569.0,65 a 69 anos                  ,4.0,ENSINO FUNDAMENTAL COMPLETO,29.0,13.0,1.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,7579.0,75 a 79 anos                  ,3.0,ENSINO FUNDAMENTAL INCOMPLETO,11.0,2.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,1.0,SOLTEIRO,9094.0,90 a 94 anos                  ,2.0,LÊ E ESCREVE,6.0,0.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,3.0,CASADO,1700.0,17 anos                       ,5.0,ENSINO MÉDIO INCOMPLETO,1.0,1.0,0.0,0.0
12/04/2021,13:55:01,2018,SP,72095,UBATUBA,0,Sem biometria,144,2,MASCULINO,3.0,CASADO,1900.0,19 anos                       ,5.0,ENSINO MÉDIO INCOMPLETO,3.0,3.0,0.0,0.0
